timestamp,time,open,high,low,close
2026-09-07 10:59:00+00:00,1788778740,1.36171,1.36182,1.3614,1.36158
2026-09-07 10:59:30+00:00,1788778770,1.3616,1.36174,1.36142,1.36142
2026-09-07 11:00:00+00:00,1788778800,1.36144,1.36169,1.36132,1.36164
2026-09-07 11:00:30+00:00,1788778830,1.36151,1.36179,1.36143,1.36175
2026-09-07 11:01:00+00:00,1788778860,1.36178,1.3618,1.36136,1.36141
2026-09-07 11:01:30+00:00,1788778890,1.36144,1.36149,1.36108,1.36121
2026-09-07 11:02:00+00:00,1788778920,1.36119,1.36119,1.36059,1.36059
2026-09-07 11:02:30+00:00,1788778950,1.36059,1.3611,1.36059,1.36082
2026-09-07 11:03:00+00:00,1788778980,1.3608,1.36091,1.3605,1.36053
2026-09-07 11:03:30+00:00,1788779010,1.3605,1.36095,1.36043,1.36072
2026-09-07 11:04:00+00:00,1788779040,1.36068,1.36071,1.35989,1.35989
2026-09-07 11:04:30+00:00,1788779070,1.35985,1.36021,1.35965,1.35998
2026-09-07 11:05:00+00:00,1788779100,1.35996,1.36002,1.35949,1.35949
2026-09-07 11:05:30+00:00,1788779130,1.35951,1.35951,1.35894,1.35919
2026-09-07 11:06:00+00:00,1788779160,1.35916,1.35924,1.35889,1.35914
2026-09-07 11:06:30+00:00,1788779190,1.35916,1.35918,1.35882,1.35892
2026-09-07 11:07:00+00:00,1788779220,1.35882,1.35889,1.3586,1.35871
2026-09-07 11:07:30+00:00,1788779250,1.35874,1.35901,1.35862,1.35896
2026-09-07 11:08:00+00:00,1788779280,1.35898,1.35898,1.35833,1.35835
2026-09-07 11:08:30+00:00,1788779310,1.35839,1.35856,1.35826,1.35829
2026-09-07 11:09:00+00:00,1788779340,1.35829,1.35835,1.35784,1.35796
2026-09-07 11:09:30+00:00,1788779370,1.35798,1.35806,1.35774,1.35779
2026-09-07 11:10:00+00:00,1788779400,1.3578,1.35796,1.35776,1.35788
2026-09-07 11:10:30+00:00,1788779430,1.35791,1.35845,1.35783,1.35842
2026-09-07 11:11:00+00:00,1788779460,1.35844,1.35846,1.35788,1.35802
2026-09-07 11:11:30+00:00,1788779490,1.35799,1.35802,1.35755,1.35757
2026-09-07 11:12:00+00:00,1788779520,1.35759,1.35763,1.35707,1.35709
2026-09-07 11:12:30+00:00,1788779550,1.35709,1.35742,1.35701,1.35739
2026-09-07 11:13:00+00:00,1788779580,1.35739,1.3575,1.35681,1.35686
2026-09-07 11:13:30+00:00,1788779610,1.3569,1.35719,1.35677,1.35712
2026-09-07 11:14:00+00:00,1788779640,1.35715,1.35737,1.35707,1.35737
2026-09-07 11:14:30+00:00,1788779670,1.35737,1.35743,1.35703,1.35739
2026-09-07 11:15:00+00:00,1788779700,1.35739,1.35768,1.35716,1.35765
2026-09-07 11:15:30+00:00,1788779730,1.35765,1.35803,1.35765,1.35801
2026-09-07 11:16:00+00:00,1788779760,1.35801,1.35809,1.35772,1.35809
2026-09-07 11:16:30+00:00,1788779790,1.35809,1.35809,1.35755,1.35766
2026-09-07 11:17:00+00:00,1788779820,1.35766,1.35775,1.35741,1.35741
2026-09-07 11:17:30+00:00,1788779850,1.35744,1.35758,1.35697,1.35702
2026-09-07 11:18:00+00:00,1788779880,1.357,1.35753,1.35698,1.35718
2026-09-07 11:18:30+00:00,1788779910,1.3572,1.35723,1.35683,1.35723
2026-09-07 11:19:00+00:00,1788779940,1.35727,1.35783,1.3572,1.35758
2026-09-07 11:19:30+00:00,1788779970,1.35756,1.35772,1.35697,1.35701
2026-09-07 11:20:00+00:00,1788780000,1.35701,1.35708,1.35688,1.3569
2026-09-07 11:20:30+00:00,1788780030,1.3569,1.35692,1.35647,1.35684
2026-09-07 11:21:00+00:00,1788780060,1.35686,1.35739,1.35686,1.35724
2026-09-07 11:21:30+00:00,1788780090,1.35726,1.3575,1.35715,1.35719
2026-09-07 11:22:00+00:00,1788780120,1.35723,1.35728,1.35651,1.35657
2026-09-07 11:22:30+00:00,1788780150,1.35655,1.35659,1.35589,1.35591
2026-09-07 11:23:00+00:00,1788780180,1.35595,1.35606,1.35578,1.35596
2026-09-07 11:23:30+00:00,1788780210,1.35596,1.35614,1.35589,1.35612
2026-09-07 11:24:00+00:00,1788780240,1.35612,1.35626,1.35594,1.35614
2026-09-07 11:24:30+00:00,1788780270,1.35614,1.35662,1.35614,1.35662
2026-09-07 11:25:00+00:00,1788780300,1.35662,1.3567,1.35625,1.35631
2026-09-07 11:25:30+00:00,1788780330,1.35631,1.3564,1.35605,1.35633
2026-09-07 11:26:00+00:00,1788780360,1.35633,1.35677,1.35628,1.35673
2026-09-07 11:26:30+00:00,1788780390,1.3567,1.35755,1.35659,1.35755
2026-09-07 11:27:00+00:00,1788780420,1.35757,1.35761,1.35725,1.35732
2026-09-07 11:27:30+00:00,1788780450,1.35728,1.35735,1.35713,1.35731
2026-09-07 11:28:00+00:00,1788780480,1.35728,1.35728,1.35704,1.35714
2026-09-07 11:28:30+00:00,1788780510,1.35712,1.35726,1.35707,1.35717
2026-09-07 11:29:00+00:00,1788780540,1.35719,1.35719,1.35686,1.35698
2026-09-07 11:29:30+00:00,1788780570,1.35697,1.35753,1.35695,1.35753
2026-09-07 11:30:00+00:00,1788780600,1.35751,1.35751,1.35684,1.35689
2026-09-07 11:30:30+00:00,1788780630,1.35689,1.3569,1.35659,1.35672
2026-09-07 11:31:00+00:00,1788780660,1.35672,1.35672,1.35648,1.35655
2026-09-07 11:31:30+00:00,1788780690,1.35659,1.35694,1.35646,1.35646
2026-09-07 11:32:00+00:00,1788780720,1.35649,1.35649,1.35618,1.3562
2026-09-07 11:32:30+00:00,1788780750,1.35618,1.35629,1.35583,1.35629
2026-09-07 11:33:00+00:00,1788780780,1.35626,1.35638,1.35598,1.35615
2026-09-07 11:33:30+00:00,1788780810,1.35613,1.35619,1.35572,1.35573
2026-09-07 11:34:00+00:00,1788780840,1.35571,1.35587,1.35559,1.35579
2026-09-07 11:34:30+00:00,1788780870,1.35579,1.3558,1.35542,1.3556
2026-09-07 11:35:00+00:00,1788780900,1.35557,1.35568,1.35529,1.35541
2026-09-07 11:35:30+00:00,1788780930,1.35541,1.35551,1.35517,1.35539
2026-09-07 11:36:00+00:00,1788780960,1.35537,1.35571,1.35523,1.35551
2026-09-07 11:36:30+00:00,1788780990,1.3555,1.35622,1.3555,1.35605
2026-09-07 11:37:00+00:00,1788781020,1.35608,1.35645,1.35608,1.35645
2026-09-07 11:37:30+00:00,1788781050,1.35647,1.35673,1.35642,1.35642
2026-09-07 11:38:00+00:00,1788781080,1.35644,1.35647,1.35609,1.35624
2026-09-07 11:38:30+00:00,1788781110,1.35622,1.35639,1.35594,1.35621
2026-09-07 11:39:00+00:00,1788781140,1.35623,1.35623,1.35593,1.35611
2026-09-07 11:39:30+00:00,1788781170,1.35611,1.35611,1.3557,1.35572
2026-09-07 11:40:00+00:00,1788781200,1.35572,1.35585,1.35529,1.35573
2026-09-07 11:40:30+00:00,1788781230,1.35573,1.35576,1.35515,1.35541
2026-09-07 11:41:00+00:00,1788781260,1.35541,1.35576,1.35536,1.35569
2026-09-07 11:41:30+00:00,1788781290,1.35569,1.35633,1.35563,1.35633
2026-09-07 11:42:00+00:00,1788781320,1.35633,1.35661,1.35619,1.35658
2026-09-07 11:42:30+00:00,1788781350,1.35658,1.35694,1.3563,1.35638
2026-09-07 11:43:00+00:00,1788781380,1.35638,1.35682,1.35638,1.35651
2026-09-07 11:43:30+00:00,1788781410,1.35651,1.3569,1.35642,1.35683
2026-09-07 11:44:00+00:00,1788781440,1.35687,1.35762,1.35687,1.35746
2026-09-07 11:44:30+00:00,1788781470,1.35746,1.35778,1.35732,1.35733
2026-09-07 11:45:00+00:00,1788781500,1.35732,1.35762,1.35729,1.35746
2026-09-07 11:45:30+00:00,1788781530,1.35751,1.35773,1.35711,1.35722
2026-09-07 11:46:00+00:00,1788781560,1.3572,1.35747,1.35687,1.35693
2026-09-07 11:46:30+00:00,1788781590,1.35693,1.35702,1.35653,1.35669
2026-09-07 11:47:00+00:00,1788781620,1.35669,1.3574,1.35669,1.35728
2026-09-07 11:47:30+00:00,1788781650,1.35728,1.35741,1.35702,1.35722
2026-09-07 11:48:00+00:00,1788781680,1.35725,1.35757,1.35725,1.35745
2026-09-07 11:48:30+00:00,1788781710,1.35747,1.35797,1.35732,1.35768
2026-09-07 11:49:00+00:00,1788781740,1.35768,1.35801,1.35766,1.35797
2026-09-07 11:49:30+00:00,1788781770,1.3581,1.35855,1.35794,1.35849
2026-09-07 11:50:00+00:00,1788781800,1.35846,1.35852,1.3583,1.35841
2026-09-07 11:50:30+00:00,1788781830,1.35839,1.35847,1.35807,1.35807
2026-09-07 11:51:00+00:00,1788781860,1.35804,1.3582,1.35791,1.35801
2026-09-07 11:51:30+00:00,1788781890,1.35801,1.35809,1.35755,1.35787
2026-09-07 11:52:00+00:00,1788781920,1.35787,1.3579,1.35761,1.35784
2026-09-07 11:52:30+00:00,1788781950,1.35784,1.35797,1.3575,1.35768
2026-09-07 11:53:00+00:00,1788781980,1.35773,1.35818,1.35732,1.35818
2026-09-07 11:53:30+00:00,1788782010,1.35818,1.35865,1.35815,1.35854
2026-09-07 11:54:00+00:00,1788782040,1.35854,1.35857,1.35827,1.35847
2026-09-07 11:54:30+00:00,1788782070,1.35847,1.35851,1.35815,1.35847
2026-09-07 11:55:00+00:00,1788782100,1.3585,1.35852,1.35805,1.35807
2026-09-07 11:55:30+00:00,1788782130,1.35805,1.35823,1.35779,1.35785
2026-09-07 11:56:00+00:00,1788782160,1.35787,1.35791,1.35758,1.3578
2026-09-07 11:56:30+00:00,1788782190,1.35781,1.35781,1.3572,1.35727
2026-09-07 11:57:00+00:00,1788782220,1.35723,1.35758,1.35715,1.35752
2026-09-07 11:57:30+00:00,1788782250,1.35752,1.35759,1.35724,1.35731
2026-09-07 11:58:00+00:00,1788782280,1.35731,1.35754,1.35727,1.35752
2026-09-07 11:58:30+00:00,1788782310,1.35752,1.3576,1.35686,1.35686
2026-09-07 11:59:00+00:00,1788782340,1.35684,1.3573,1.35668,1.35726
2026-09-07 11:59:30+00:00,1788782370,1.35724,1.35724,1.35702,1.35704
2026-09-07 12:00:00+00:00,1788782400,1.35706,1.3571,1.35647,1.35647
2026-09-07 12:00:30+00:00,1788782430,1.35649,1.35684,1.35622,1.35684
2026-09-07 12:01:00+00:00,1788782460,1.35682,1.35697,1.35665,1.35683
2026-09-07 12:01:30+00:00,1788782490,1.35685,1.35701,1.35664,1.3567
2026-09-07 12:02:00+00:00,1788782520,1.35668,1.35715,1.35668,1.3571
2026-09-07 12:02:30+00:00,1788782550,1.35705,1.35705,1.35662,1.35694
2026-09-07 12:03:00+00:00,1788782580,1.35696,1.35706,1.35664,1.35702
2026-09-07 12:03:30+00:00,1788782610,1.35699,1.3575,1.35696,1.3575
2026-09-07 12:04:00+00:00,1788782640,1.35755,1.35762,1.35737,1.35759
2026-09-07 12:04:30+00:00,1788782670,1.35756,1.35791,1.35746,1.35771
2026-09-07 12:05:00+00:00,1788782700,1.35773,1.35787,1.35746,1.35755
2026-09-07 12:05:30+00:00,1788782730,1.35758,1.35785,1.35709,1.35725
2026-09-07 12:06:00+00:00,1788782760,1.35727,1.3574,1.35682,1.35691
2026-09-07 12:06:30+00:00,1788782790,1.35695,1.35712,1.35662,1.35712
2026-09-07 12:07:00+00:00,1788782820,1.35707,1.35731,1.35666,1.3573
2026-09-07 12:07:30+00:00,1788782850,1.35733,1.35771,1.35733,1.35754
2026-09-07 12:08:00+00:00,1788782880,1.35754,1.35754,1.35718,1.35739
2026-09-07 12:08:30+00:00,1788782910,1.3574,1.35771,1.35733,1.35757
2026-09-07 12:09:00+00:00,1788782940,1.3576,1.3576,1.35719,1.3576
2026-09-07 12:09:30+00:00,1788782970,1.35758,1.3576,1.35725,1.35727
2026-09-07 12:10:00+00:00,1788783000,1.35723,1.35726,1.35677,1.35706
2026-09-07 12:10:30+00:00,1788783030,1.35708,1.3572,1.35685,1.35691
2026-09-07 12:11:00+00:00,1788783060,1.35694,1.35701,1.35669,1.35701
2026-09-07 12:11:30+00:00,1788783090,1.35701,1.35758,1.35701,1.35732
2026-09-07 12:12:00+00:00,1788783120,1.35732,1.35746,1.3572,1.35728
2026-09-07 12:12:30+00:00,1788783150,1.35728,1.35761,1.35712,1.35713
2026-09-07 12:13:00+00:00,1788783180,1.35713,1.35739,1.35707,1.35733
2026-09-07 12:13:30+00:00,1788783210,1.35733,1.35783,1.35731,1.35775
2026-09-07 12:14:00+00:00,1788783240,1.35775,1.35826,1.35775,1.35826
2026-09-07 12:14:30+00:00,1788783270,1.35826,1.35827,1.35788,1.35798
2026-09-07 12:15:00+00:00,1788783300,1.35798,1.35873,1.35794,1.35829
2026-09-07 12:15:30+00:00,1788783330,1.35829,1.35836,1.35801,1.35813
2026-09-07 12:16:00+00:00,1788783360,1.35813,1.35832,1.35798,1.3581
2026-09-07 12:16:30+00:00,1788783390,1.3581,1.35814,1.35773,1.35796
2026-09-07 12:17:00+00:00,1788783420,1.35796,1.35813,1.35746,1.35746
2026-09-07 12:17:30+00:00,1788783450,1.35746,1.35748,1.35719,1.35722
2026-09-07 12:18:00+00:00,1788783480,1.35722,1.35729,1.35665,1.35689
2026-09-07 12:18:30+00:00,1788783510,1.35689,1.35705,1.35681,1.35681
2026-09-07 12:19:00+00:00,1788783540,1.35678,1.35696,1.35626,1.35626
2026-09-07 12:19:30+00:00,1788783570,1.35624,1.35664,1.35621,1.35621
2026-09-07 12:20:00+00:00,1788783600,1.35621,1.35652,1.3562,1.35652
2026-09-07 12:20:30+00:00,1788783630,1.35639,1.35696,1.35639,1.35695
2026-09-07 12:21:00+00:00,1788783660,1.35698,1.35738,1.35694,1.35738
2026-09-07 12:21:30+00:00,1788783690,1.35734,1.35734,1.35672,1.35697
2026-09-07 12:22:00+00:00,1788783720,1.35704,1.35729,1.3569,1.35721
2026-09-07 12:22:30+00:00,1788783750,1.35721,1.35796,1.35721,1.35794
2026-09-07 12:23:00+00:00,1788783780,1.35794,1.35811,1.35773,1.35801
2026-09-07 12:23:30+00:00,1788783810,1.35801,1.35831,1.35791,1.35794
2026-09-07 12:24:00+00:00,1788783840,1.35794,1.35811,1.35785,1.35811
2026-09-07 12:24:30+00:00,1788783870,1.35811,1.35827,1.35789,1.35803
2026-09-07 12:25:00+00:00,1788783900,1.35803,1.35829,1.35798,1.35818
2026-09-07 12:25:30+00:00,1788783930,1.35818,1.35836,1.35811,1.35831
2026-09-07 12:26:00+00:00,1788783960,1.35831,1.35863,1.35817,1.35833
2026-09-07 12:26:30+00:00,1788783990,1.35833,1.35833,1.35788,1.35789
2026-09-07 12:27:00+00:00,1788784020,1.35788,1.35806,1.35765,1.35778
2026-09-07 12:27:30+00:00,1788784050,1.35781,1.35823,1.35763,1.35798
2026-09-07 12:28:00+00:00,1788784080,1.35796,1.35799,1.35765,1.35774
2026-09-07 12:28:30+00:00,1788784110,1.35762,1.35784,1.35751,1.35784
2026-09-07 12:29:00+00:00,1788784140,1.35784,1.35832,1.3577,1.35831
2026-09-07 12:29:30+00:00,1788784170,1.35833,1.35891,1.35829,1.3587
2026-09-07 12:30:00+00:00,1788784200,1.35867,1.35896,1.35863,1.35896
2026-09-07 12:30:30+00:00,1788784230,1.35899,1.35907,1.35863,1.3587
2026-09-07 12:31:00+00:00,1788784260,1.35873,1.35873,1.35846,1.35864
2026-09-07 12:31:30+00:00,1788784290,1.35866,1.35866,1.35836,1.35839
2026-09-07 12:32:00+00:00,1788784320,1.35838,1.3586,1.35826,1.3586
2026-09-07 12:32:30+00:00,1788784350,1.3586,1.3586,1.3576,1.35764
2026-09-07 12:33:00+00:00,1788784380,1.35762,1.35808,1.35762,1.35806
2026-09-07 12:33:30+00:00,1788784410,1.35807,1.35839,1.358,1.3583
2026-09-07 12:34:00+00:00,1788784440,1.35832,1.35858,1.35806,1.35852
2026-09-07 12:34:30+00:00,1788784470,1.3585,1.3585,1.35816,1.35818
2026-09-07 12:35:00+00:00,1788784500,1.35818,1.35854,1.35802,1.35854
2026-09-07 12:35:30+00:00,1788784530,1.35854,1.35891,1.35848,1.35887
2026-09-07 12:36:00+00:00,1788784560,1.35888,1.35906,1.35875,1.35885
2026-09-07 12:36:30+00:00,1788784590,1.35883,1.35927,1.35869,1.35912
2026-09-07 12:37:00+00:00,1788784620,1.35912,1.35925,1.35894,1.35894
2026-09-07 12:37:30+00:00,1788784650,1.359,1.3597,1.3589,1.35942
2026-09-07 12:38:00+00:00,1788784680,1.35922,1.35958,1.35921,1.35946
2026-09-07 12:38:30+00:00,1788784710,1.35948,1.3595,1.35896,1.35896
2026-09-07 12:39:00+00:00,1788784740,1.35893,1.35925,1.35875,1.35906
2026-09-07 12:39:30+00:00,1788784770,1.35904,1.35919,1.35881,1.35891
2026-09-07 12:40:00+00:00,1788784800,1.35891,1.35903,1.35861,1.35868
2026-09-07 12:40:30+00:00,1788784830,1.35868,1.35878,1.35855,1.35872
2026-09-07 12:41:00+00:00,1788784860,1.35872,1.35877,1.35822,1.35827
2026-09-07 12:41:30+00:00,1788784890,1.35827,1.35852,1.35808,1.35845
2026-09-07 12:42:00+00:00,1788784920,1.35845,1.35868,1.35823,1.35847
2026-09-07 12:42:30+00:00,1788784950,1.35844,1.35865,1.3583,1.35861
2026-09-07 12:43:00+00:00,1788784980,1.35858,1.35891,1.35854,1.35875
2026-09-07 12:43:30+00:00,1788785010,1.35873,1.35883,1.35863,1.3587
2026-09-07 12:44:00+00:00,1788785040,1.35867,1.35883,1.3586,1.35881
2026-09-07 12:44:30+00:00,1788785070,1.35877,1.35895,1.35861,1.35874
2026-09-07 12:45:00+00:00,1788785100,1.35874,1.35949,1.35869,1.35949
2026-09-07 12:45:30+00:00,1788785130,1.35954,1.35964,1.3592,1.35943
2026-09-07 12:46:00+00:00,1788785160,1.35943,1.3596,1.35928,1.35951
2026-09-07 12:46:30+00:00,1788785190,1.35951,1.35967,1.35928,1.3593
2026-09-07 12:47:00+00:00,1788785220,1.3593,1.35967,1.3593,1.35962
2026-09-07 12:47:30+00:00,1788785250,1.35962,1.35974,1.35932,1.35932
2026-09-07 12:48:00+00:00,1788785280,1.35932,1.35967,1.35895,1.35915
2026-09-07 12:48:30+00:00,1788785310,1.35915,1.35926,1.35905,1.35905
2026-09-07 12:49:00+00:00,1788785340,1.35905,1.35911,1.35865,1.35911
2026-09-07 12:49:30+00:00,1788785370,1.35911,1.3592,1.35888,1.35888
2026-09-07 12:50:00+00:00,1788785400,1.35888,1.359,1.3583,1.35844
2026-09-07 12:50:30+00:00,1788785430,1.35842,1.35842,1.35783,1.358
2026-09-07 12:51:00+00:00,1788785460,1.358,1.35805,1.35757,1.3577
2026-09-07 12:51:30+00:00,1788785490,1.3577,1.35807,1.35766,1.35786
2026-09-07 12:52:00+00:00,1788785520,1.35786,1.3583,1.35774,1.35821
2026-09-07 12:52:30+00:00,1788785550,1.35821,1.35855,1.35816,1.35849
2026-09-07 12:53:00+00:00,1788785580,1.35847,1.35868,1.35806,1.35806
2026-09-07 12:53:30+00:00,1788785610,1.35806,1.35826,1.35799,1.35812
2026-09-07 12:54:00+00:00,1788785640,1.35812,1.35824,1.35797,1.35797
2026-09-07 12:54:30+00:00,1788785670,1.35797,1.35806,1.35748,1.3575
2026-09-07 12:55:00+00:00,1788785700,1.3575,1.35796,1.35747,1.35772
2026-09-07 12:55:30+00:00,1788785730,1.35772,1.35841,1.35772,1.35828
2026-09-07 12:56:00+00:00,1788785760,1.35829,1.35836,1.35807,1.35812
2026-09-07 12:56:30+00:00,1788785790,1.35815,1.35833,1.35734,1.35736
2026-09-07 12:57:00+00:00,1788785820,1.35734,1.35739,1.35666,1.35666
2026-09-07 12:57:30+00:00,1788785850,1.35669,1.35681,1.35648,1.35669
2026-09-07 12:58:00+00:00,1788785880,1.35675,1.35694,1.35662,1.35683
2026-09-07 12:58:30+00:00,1788785910,1.35683,1.35689,1.35643,1.35683
2026-09-07 12:59:00+00:00,1788785940,1.3568,1.35688,1.35664,1.35674
2026-09-07 12:59:30+00:00,1788785970,1.35672,1.35681,1.35646,1.35654
2026-09-07 13:00:00+00:00,1788786000,1.35656,1.35686,1.35612,1.35612
2026-09-07 13:00:30+00:00,1788786030,1.35612,1.35612,1.35568,1.3558
2026-09-07 13:01:00+00:00,1788786060,1.3558,1.3558,1.35544,1.35566
2026-09-07 13:01:30+00:00,1788786090,1.35569,1.35591,1.35533,1.35544
2026-09-07 13:02:00+00:00,1788786120,1.35546,1.35553,1.35507,1.3551
2026-09-07 13:02:30+00:00,1788786150,1.35512,1.3552,1.35494,1.35494
2026-09-07 13:03:00+00:00,1788786180,1.35492,1.35508,1.35479,1.35501
2026-09-07 13:03:30+00:00,1788786210,1.35502,1.35516,1.3548,1.35509
2026-09-07 13:04:00+00:00,1788786240,1.35516,1.35548,1.35516,1.35528
2026-09-07 13:04:30+00:00,1788786270,1.3553,1.3553,1.35485,1.35485
2026-09-07 13:05:00+00:00,1788786300,1.35487,1.35512,1.35457,1.35512
2026-09-07 13:05:30+00:00,1788786330,1.3551,1.35544,1.35494,1.35542
2026-09-07 13:06:00+00:00,1788786360,1.35542,1.35546,1.35516,1.3552
2026-09-07 13:06:30+00:00,1788786390,1.35519,1.3556,1.35519,1.35551
2026-09-07 13:07:00+00:00,1788786420,1.35553,1.35574,1.35527,1.3553
2026-09-07 13:07:30+00:00,1788786450,1.35532,1.35563,1.35523,1.35563
2026-09-07 13:08:00+00:00,1788786480,1.35561,1.35572,1.35524,1.35539
2026-09-07 13:08:30+00:00,1788786510,1.35532,1.35542,1.35514,1.35525
2026-09-07 13:09:00+00:00,1788786540,1.35521,1.35564,1.3551,1.35533
2026-09-07 13:09:30+00:00,1788786570,1.35526,1.35571,1.35499,1.35569
2026-09-07 13:10:00+00:00,1788786600,1.35569,1.35578,1.3555,1.35559
2026-09-07 13:10:30+00:00,1788786630,1.35559,1.35559,1.3553,1.35532
2026-09-07 13:11:00+00:00,1788786660,1.35532,1.35534,1.35495,1.35503
2026-09-07 13:11:30+00:00,1788786690,1.35503,1.35506,1.35457,1.35459
2026-09-07 13:12:00+00:00,1788786720,1.35459,1.3546,1.35422,1.35422
2026-09-07 13:12:30+00:00,1788786750,1.35424,1.35439,1.35397,1.35403
2026-09-07 13:13:00+00:00,1788786780,1.35401,1.35436,1.35397,1.35423
2026-09-07 13:13:30+00:00,1788786810,1.3542,1.35454,1.35419,1.35445
2026-09-07 13:14:00+00:00,1788786840,1.35447,1.35502,1.35447,1.35479
2026-09-07 13:14:30+00:00,1788786870,1.35476,1.3548,1.35417,1.35427
2026-09-07 13:15:00+00:00,1788786900,1.35429,1.35467,1.35422,1.35464
2026-09-07 13:15:30+00:00,1788786930,1.35464,1.35464,1.3543,1.3543
2026-09-07 13:16:00+00:00,1788786960,1.3543,1.35431,1.35398,1.35403
2026-09-07 13:16:30+00:00,1788786990,1.35403,1.35429,1.35389,1.35428
2026-09-07 13:17:00+00:00,1788787020,1.35428,1.35462,1.35424,1.35439
2026-09-07 13:17:30+00:00,1788787050,1.35439,1.35476,1.35439,1.35475
2026-09-07 13:18:00+00:00,1788787080,1.35475,1.35501,1.35472,1.35493
2026-09-07 13:18:30+00:00,1788787110,1.35493,1.35508,1.35483,1.35486
2026-09-07 13:19:00+00:00,1788787140,1.35486,1.35526,1.35486,1.35522
2026-09-07 13:19:30+00:00,1788787170,1.35524,1.35541,1.35507,1.35521
2026-09-07 13:20:00+00:00,1788787200,1.35519,1.35528,1.35492,1.35521
2026-09-07 13:20:30+00:00,1788787230,1.35514,1.35622,1.35512,1.35617
2026-09-07 13:21:00+00:00,1788787260,1.3562,1.35637,1.35602,1.35604
2026-09-07 13:21:30+00:00,1788787290,1.35604,1.35607,1.35579,1.35595
2026-09-07 13:22:00+00:00,1788787320,1.35595,1.35668,1.35595,1.35652
2026-09-07 13:22:30+00:00,1788787350,1.35652,1.35653,1.35609,1.35609
2026-09-07 13:23:00+00:00,1788787380,1.35612,1.35621,1.35556,1.35562
2026-09-07 13:23:30+00:00,1788787410,1.35562,1.35641,1.35562,1.35631
2026-09-07 13:24:00+00:00,1788787440,1.35637,1.35668,1.3562,1.35668
2026-09-07 13:24:30+00:00,1788787470,1.35666,1.35691,1.35661,1.35673
2026-09-07 13:25:00+00:00,1788787500,1.35678,1.35693,1.35628,1.35633
2026-09-07 13:25:30+00:00,1788787530,1.3563,1.35641,1.35595,1.35607
2026-09-07 13:26:00+00:00,1788787560,1.35601,1.35612,1.35584,1.35609
2026-09-07 13:26:30+00:00,1788787590,1.35608,1.35666,1.35606,1.35628
2026-09-07 13:27:00+00:00,1788787620,1.35626,1.35655,1.35614,1.35614
2026-09-07 13:27:30+00:00,1788787650,1.35614,1.35616,1.35571,1.35572
2026-09-07 13:28:00+00:00,1788787680,1.35572,1.3559,1.35555,1.35555
2026-09-07 13:28:30+00:00,1788787710,1.35553,1.35562,1.35529,1.35559
2026-09-07 13:29:00+00:00,1788787740,1.35562,1.35562,1.35531,1.35531
2026-09-07 13:29:30+00:00,1788787770,1.35532,1.35544,1.35524,1.35527
2026-09-07 13:30:00+00:00,1788787800,1.3553,1.35555,1.35524,1.35527
2026-09-07 13:30:30+00:00,1788787830,1.35531,1.35531,1.35498,1.35526
2026-09-07 13:31:00+00:00,1788787860,1.35523,1.35535,1.35511,1.35531
2026-09-07 13:31:30+00:00,1788787890,1.35529,1.35531,1.35486,1.3553
2026-09-07 13:32:00+00:00,1788787920,1.35533,1.35537,1.35497,1.35537
2026-09-07 13:32:30+00:00,1788787950,1.35536,1.35555,1.35527,1.35543
2026-09-07 13:33:00+00:00,1788787980,1.35543,1.35569,1.35493,1.35503
2026-09-07 13:33:30+00:00,1788788010,1.35502,1.35507,1.35476,1.35477
2026-09-07 13:34:00+00:00,1788788040,1.35479,1.35486,1.35447,1.35481
2026-09-07 13:34:30+00:00,1788788070,1.35476,1.35501,1.35465,1.3549
2026-09-07 13:35:00+00:00,1788788100,1.3549,1.35525,1.35483,1.35488
2026-09-07 13:35:30+00:00,1788788130,1.35488,1.35495,1.3546,1.35482
2026-09-07 13:36:00+00:00,1788788160,1.35488,1.35543,1.35488,1.35524
2026-09-07 13:36:30+00:00,1788788190,1.35526,1.3562,1.35518,1.3561
2026-09-07 13:37:00+00:00,1788788220,1.35612,1.35646,1.35604,1.35629
2026-09-07 13:37:30+00:00,1788788250,1.35631,1.35638,1.35601,1.35609
2026-09-07 13:38:00+00:00,1788788280,1.35609,1.35639,1.35582,1.35582
2026-09-07 13:38:30+00:00,1788788310,1.35582,1.35582,1.35534,1.35554
2026-09-07 13:39:00+00:00,1788788340,1.35554,1.35565,1.35546,1.35546
2026-09-07 13:39:30+00:00,1788788370,1.35541,1.35567,1.35487,1.35492
2026-09-07 13:40:00+00:00,1788788400,1.35485,1.35486,1.35414,1.35414
2026-09-07 13:40:30+00:00,1788788430,1.35422,1.35422,1.35371,1.35376
2026-09-07 13:41:00+00:00,1788788460,1.35376,1.35382,1.35342,1.35376
2026-09-07 13:41:30+00:00,1788788490,1.35376,1.35436,1.35363,1.35436
2026-09-07 13:42:00+00:00,1788788520,1.35436,1.35463,1.35427,1.35452
2026-09-07 13:42:30+00:00,1788788550,1.35452,1.35505,1.35449,1.35495
2026-09-07 13:43:00+00:00,1788788580,1.35495,1.35504,1.35474,1.35487
2026-09-07 13:43:30+00:00,1788788610,1.35487,1.35516,1.35455,1.35465
2026-09-07 13:44:00+00:00,1788788640,1.35463,1.35465,1.35433,1.35461
2026-09-07 13:44:30+00:00,1788788670,1.35459,1.35464,1.35411,1.35442
2026-09-07 13:45:00+00:00,1788788700,1.35442,1.35478,1.35435,1.35464
